Paragraph,Page number
"CHAPTER 3
DEPENDENT-HEAD SYNTHESIS AND W O R D H O O D IN NIVKHAfter having studied the morphophonemics characteristic of Nivkh, the crucial questions
to explore are (i) which status do the entities in which we observed these mechanisms
have? and (ii) which morphological type does Nivkh exhibit? The first question can be
reformulated in the following way: Are the complexes single words? The answer to this
question is of course the basis for any discussion about the morphological type. It is,
however, not easy to determine, and constitutes a topic carefully avoided in grammatical
sketches of Nivkh after a first dispute on it ended without agreement between the parties.
We will therefore proceed to study the evidence for the morphological status of Nivkh
complexes.
3.1
The old dispute
The question of wordhood in Nivkh was first raised by Krejnovič (1934, 1937) and was
discussed in the 1950s and 1960s by the two Russian 'Nivkhologists' Krejnovič and
Panfilov in a series of articles dealing with ""incorporation in Nivkh"" (Krejnovič 1958,
1966;Panfilov 1954,1958,1960a, 1963,1966). Their dispute prompted phonetic experi­
ments carried out by Bondarko & Zinder (1962), but did not lead to any agreement.
Panfilov's position, as it emerges from his articles and his grammar (1962:2533, 1965:23-30), is based on a morphosyntactic and semantic argumentation. Although
he does not contest the ""tight phonological units"" in Nivkh, pointed out by Bondarko
and Zinder (1962; their results will be taken up below), he considers these phonological
properties first not to be sufficient ( 1960a), later not to be decisive (1963:157), and final­
ly not even to be relevant (1965:27-28) for the recognition of word units. The word, in
his view, is neither a phonologically nor a morphologically defined entity, but a lexicogrammatical unit (1963:27-28). As such, he continues, it is characterized, in contrast to
morphemes and components of compounds, by having a relatively autonomous meaning,
by being a member of a paradigm, and by contracting syntactic relations with other parts
of a sentence; and it is characterized by a semantic and syntactic integrity in contrast to
what he calls 'word unions'. His 'word unions' are our complexes of modifier + head
and undergoer + verb, which undergo consonant alternation as described in chapter 2.
The complexes are thus, in his view, loose syntactic concatenations of free words by
means of sandhi and do not form a single word unit together (1966:62-63). Evidence for
the independence of the parts of a complex are, according to Panfilov, the facts that each
part of the complex preserves its lexical semantics, that each part is inflectable and
focusable (but see section 3.8.1), and that it can bear a syntactic relation to an element in
the sentence outside the complex, e.g. to an adverb, another 'direct object' or modifier,
or any other constituent. Furthermore, Panfilov claims that the elements of a complex
need not be adjacent and that there can be, as he puts it, more than one modifier,66DEPENDENT-HEAD SYNTHESIS IN NIVKHmodified, direct object or verb, i.e. in the case of coordination. In the cases of both nonadjacency and coordination, Panfilov goes on, a form occurring outside a complex has
the same form and function as the corresponding form inside, and he postulates that
identical forms have identical status. From this he concludes that the components of a
complex are not roots or stems, but free words, and that the phenomenon in question
therefore can be neither incorporation nor composition (1960a).
These arguments will be treated in detail in this chapter as they require minute
exposition in order to be made comprehensible. Suffice it here to say that Panfilov's ar­
gumentation suffers from methodological shortcomings instigated by a strict structuralis­
tic and largely Russocentric approach.
Compounds do exist in Nivkh, as Panfilov shows (1958), and he is of the opi­
nion that they express single lexical meanings and concepts, that any component prece­
ding another one may not be inflected (but see section 3.8.1), and that none of their parts
may be focused separately. Panfilov does not present further formal differences between
complexes and compounds, and does not discuss consonant alternation at the compoundinternal morpheme boundary. Incorporation, as he understood it in accordance with the
then-valid doctrine of the Soviet Academy of Sciences, is characterized by the compo­
nent parts preserving their lexical semantics and their mutual syntactic relations within
the incorporation unit, but having a different form from their free occurrence, losing
their independent word status and forming one morphological word together, as eviden­
ced, for instance, by vowel harmony, consonant alternation, etc. (1960a: 51). Further­
more, they do not contract relations to parts of the sentence outside the incorporating
unit; in other words, Panfilov postulates that an incorporated noun may not be modified
by an attribute outside of the noun-verb complex (the concept of stranding is not known
to Panfilov).
For him, any paradigmatic noun form and any paradigmatic verb form are free
word forms because they can occur as such in a sentence (Panfilov does not discriminate
between categories in this respect, see also chapter 6.1) and because all allomorphs of
one morpheme must have the same morphological status. There cannot be both free and
bound forms of one morpheme in one paradigm (1966). In particular, Panfilov considers
the suffixless attributive form of the verb in the Amur dialect to be a participle and a free
form. This claim is based primarily on treating the suffixless Amur form as equivalent to
the attributive form in the Sakhalin varieties, which has a suffix and is therefore consi­
dered to be a participle, because the Sakhalin participle ending is represented by the
nasal which has elided on the Amur (see chapter 2.3). In the Amur variety, however, the
attributive form is formally identical to the verb root (see chapter 2.4.1), and thus no par­
ticiple form exists.
Panfilov further deduces the free-form status of the attributive form from his
erroneous claim that the finite ḍ-form, which doubtless is a free form, is used as an attri­
bute in the same way his so-called 'participle' (suffixless attributive form) is, a claim
which he believes is proven by the following example.","[75, 76, 77]"
"In polar questions, a complex is marked by the question particle, again without otherwise
changing:
(74)(Krejnovic 1934:212)
ţi
tdḑ-xna-l
2s
this_one-spread-Q
""do you paint it?""
eynaḑ ~ -xnaḑ ~ -k'naḑ ""s.o. paints sth.""",[124]
"224(16)DEPENDENT-HEAD SYNTHESIS IN NIVKH(Krejnovič
tә-laŋr
hә-laŋr
a-laŋr
aehә-laŋr
ku-iaŋr1960:89)
""this seal""
""that seal""
""that seal over there""
""that seal far over there""
""that aforementioned seal (out of sight)""A possessor may be questioned with aŋ) ""who"" or řaḑ ""which one"" (see chapter 8.1 be­
low), and a determiner may be questioned by substituting the interrogative root řa""which/where"" without dissolving the noun form.
(17)(Panfilov 1962:254)
řa-dәf
Rajgun-dәv-ŋa?
which-house
R.-house-Q
""which house is Raj gun's?""","[234, 235]"
"(Krejnovic 1966:39)
demonstrative possessor
hәḑ -rәf
that_one-house
""the house of that person""
tәf~ -tәf~ -rәf~ -dәf ""house""b.determiner prefix
hә-dәf
that-house
""that house""225If the possessor is questioned, a suitable interrogative pronoun occurs in its place in the
complex. The integration of question words (parallel to the noun + verb complex), which
are supposed to be inherently focused elements, is a rather unexpected fact, but is evi­
dent from consonant alternation. The complex is not split up if any component is ques­
tioned, but instead remains intact.
(20)
a.",[236]
"DEPENDENT-HEAD SYNTHESIS AND WORDHOOD91In the question in (38c), the waveform shows a greater amplitude in the verbal element
stretch. This may be influenced by the question enclitic, which has the greatest ampli­
tude in the complex. The emphatically lengthened vowel in (38f) also has a conspicuous­
ly high amplitude, which fits in nicely with Panfilov's observation that emphatic leng­
thening attracts stress (see above).
As is obvious from sentences (38a), (38b), and (38e), all exhibiting a structure
not represented in Bondarko & Zinder's sample, amplitude is greater for the verb root
than for the noun root in attributive verb + noun complexes. This leads us to suspect that
stress falls on the attributive verb, which is confirmed by the auditive impression.
In the fundamental frequency plots (the 'pitch contours'), which suggest the
location of stress, there are visible stretches in all plots which start around 220 to 250 Hz
and drop to around 140 Hz. In some of these stretches, fundamental frequency decreases
rather continuously: mer-umgu-k'ezḍ ""told our woman"" (possessor + undergoer noun +
verb), ţaq-xir ""with a trident"", q otr-t'ər-lovř-ţevḍ ""stabbed the bear in its left armpit"" (a
rather large complex containing a possessor, an attribute, the undergoer noun and the
verb), imŋ-k'imḍ ""gave them"" (undergoer and ditransitive verb), ţaq-mi-fiḍ ""is lying in its
cradle"" (noun + relational morpheme + local transitive verb), řaŋzlu ţo-voḍ ""took some
fish"" (copredicate + undergoer-verb complex). In others, fundamental frequency first
rises to some extent, then drops. The latter behavior is true of subjects (Vagun, aŋa
""who"", vo-ñlami ""half the village"" (nominal possessor + noun), maţkilk-ōla ""small
child"" (attribute + noun), ţo-ŋəŋ-ñivy-ux ""from the fisherman"" (inflected compound
noun)) and discourse markers (haŋan ""then""), as well as of amra-qauḍ ""has no taste""
and ţaj-ra-ja ""drink tea!"" (undergoer + verb). These stretches of a recurring fundamen­
tal-frequency contour (which we perceive as pitch contour units) are thus highly charac­
teristic in that they end in an extreme section and always start anew at the same medium
height. In other words, pitch contour units are formed by discourse markers (like haŋan
""then""), the subject complex (e.g. Vagun, maţkilk-ōla ""small child"", tuzyət-ţaj ""cooled
down tea""), the undergoer-verb complex (mer-umgu-k'ezḍ ""told our woman"", q'otr-t'ərlovř-ţevḍ ""stabbed the bear in its left armpit"", ţaq-mi-fiḍ ""is lying in its cradle""), and also
compounds (amra-q'auḍ ""has no taste"", ţo-ŋəŋ-ñivy-ux ""from the fisherman""), which
may become quite complex as well. The spontaneous utterance is no different than the
ones read from the cards.
Somewhat less clear are ku-ena-umgu ""that other woman"" (determiner +
attribute + noun) with an unexpected rise at the end, hays-ku-fχojḍ-ŋa ""is washing the
clothes?"" (inflected undergoer noun + verb), and dlf-yo verax-ko ""servants and slaves""
(coordinated nouns), which all lack an overall falling contour. In the question in (38c),
frequency starts decreasing in the predicate, but then rises to over 350 Hz in the question
enclitic; the whole contour is obviously influenced by the question intonation at its end.
Interestingly, fundamental frequency decreases in the roots of the two coordinated nouns
in (37d), but the coordinating associative morphemes display level frequency as a sort of
additional phonological marker of coordination. Thus, an overall principle of stretches
characterized by a falling pitch contour seems to be justifiable and applies to all three
structural types of complexes, noun + noun, noun + verb, and verb + noun.","[101, 102]"
"(Panfilov 1965:12)
rәu-әr
teach-time
""studying time""b.nәḑnә-uski
work-pay
""wages""(79)(Panfilov 1965:12)
Karl
amam-ḑәu-mә-ḑ
K.
walk-sound-hear-lND/NML
""Karl heard the sound of someone walking""
ţәu ~ -ţәu~ -zәu ~ -ḑәu ""sound""238(80)DEPENDENT-HEAD SYNTHESIS IN NIVKH(Panfilov 1965:63)
hoʁoŋan
if
xa-ñivx
then
3s
shoot-person
""then came the person he had shot at""p'řә-ḑ
come-iND/NMLFinally, verbal attributes may be questioned. Nivkh has the question verbs jaḑ ""what is
s.o. doing?"" (with its inflected stem jaya-) and jaʁoḑ ""what is s.o./sth. like, how is s.o./
sth.?"". These verbal interrogatives may be integrated into verb + noun complexes. This
construction is analogous to nominal interrogatives in noun + verb and noun + noun
complexes.
(81) (Otaina 1978:16)
jaʁo-dәf?
how-house
""what kind of house?""
tәf~ -tәf~ -rәf~ -dәf ""house""
(82)(83)(84)(Panfilov 1968:419)
jaʁo-ŋir?
how-dish
""what kind of dish?""","[248, 249]"
"The case of coordination nicely supports the general principle of complex formation in
Nivkh: only adjacent constituents in a dependent-head relation synthesize. Coordinated
forms, however, are not in a dependent-head relation to each other. We therefore should
not expect synthesization.
Coordination is different from other cases of non-synthesization as there is still
a noun + verb complex (with the last coordinated undergoer). Syntactic mechanisms and
pragmatic reordering of constituents in the sentence result in the complete dissolution of
the complex, i.e. undergoer and verb are two separate and usually non-adjacent consti­
tuents, as we will see. In this situation, the transitive verb, for which a reflex of its under­
goer is obligatory, takes a 3s undergoer prefix or (if it is single obstruent initial) appears
in its fricative-initial allomorph. A noun which is 'excorporated' from a primary objectverb complex never triggers a bound allomorph or an alternated initial sound of the verb.
Thus, there are then two elements in the sentence referring to one and the same partici­
pant, the undergoer. The important question arising from this situation concerns the ar­
gument and referentiality status of the elements referring to that participant. Remember
that the undergoer prefix is obligatory in the absence of a nominal undergoer synthesi­
zing to the verb, but mutually exclusive with this nominal undergoer in the undergoer
slot of the verbal template. This question will be discussed in chapter 5.
4.4.1
Word order permutation
The usual word order in Nivkh is, as was shown in chapter 1.3.7,
(125)topic - embedded clause _ adverbials ~ subject_ causee _ secondary
object_ primary object-predicateConstituents are permuted for three reasons: they may either be moved into the topic po­
sition, dislocated, or focused. Generally this is possible for central and peripheral partici­
pants as well as adverbials; we are concerned here with the undergoer or primary object.
A topic is understood to be the constituent in the leftmost position of a sentence,
dislocated from the simple clause, and the participant which is established as the predica­
tion base about which the rest of the sentence makes a predication (see Sasse 1987).
Focus is used in the sense of Dik et al. (1981) here.
The following examples show an undergoer in the topic position. The topic is
not case marked, but may bear scalar operators.",[166]
"TABLE 1.3: Nivkh relational morphemes
Scalar operator suffixes and focus suffixes, which are next in the template, are two cate­
gories which are not differentiated nor addressed in detail in the extant Nivkh grammars.
Their allomorphs are triggered by the final sound of the preceding inflectional suffix in
the same way allomorphs of other inflectional suffixes are. They are mutually exclusive
in the final slot of the nominal word form, but are distinct categories. We will return to
this distinction in chapters 3.8.1,4.3, and 8.3. Suffice it here to say that (i) up to two sca-INTRODUCTION11lar operators may be chained, while at most one focus suffix occurs in a noun form, and
(ii) focus suffixes never occur within a word complex, only at its right edge. Both scalar
operators and focus suffixes, however, may also be marked on adverbial particles, as in
nav-at ""just now"", ñřak-veřk ""only once"" (cf. Gruzdeva 1997b: 169), and on converbs
(for examples see Krejnovič 1934:216). The scalar operators are shown in table 1.4:
-an""also""-park ~ -vark ~ -bark""only""-para ~ -vara ~ -bara""still, yet""-ti ~ -ri ~ -di (A), -ţiŋ ~ -ziŋ ~ -diŋ (ES)
-tə ~ -ra ~ -de (A)""even"" (focal),
negation focus-aqr ~ -""even"" (topical)• ~ -aχr ~ -ār ~ -ar-avr ~ -uvr ~ -əvr""maybe""TABLE 1.4: Nivkh scalar operators
These suffixes fit into the category which König (1991) has termed 'focus particles', but
in order to prevent possible confusion with the Nivkh focus suffixes, a distinctive term
has been chosen here.
The focus suffixes (table 1.5) encode focus values as established by Dik et al. (1981).
verum (question) focus
question focus-la
-lo""whether""without interrogative
pronoun-ata (A), -ara (ES) ""...exactly?""with interrogative pronoun
in the clauseinquiry focus-qa ~ -tía ~ -/a ~ -Ga""what about... ?""completive/highlighting
focus-ta ~ -ra ~ -daparallel focus-lu""be it...""-at""it is ... who/that""-ŋaexhaustive focus
quotational/evidential""nevertheless""4-qan ~ -~ ~xan ~ -Gan-rej ~ -de] ~ -vejon subject of embedded
quotation with converb in
-vut/-vur
in mocking surpriseTABLE 1.5: Nivkh focus suffixes
4This morpheme could alternatively be considered a case suffix. The data are too scarce to allow
a definite statement.","[21, 22]"
"Interrogatives questioning an undergoer synthesize to the verb in spite of their usually
assumed focal status. An undergoer interrogative is external only of a topical verb: ex­
amples (111) and (113) contrast different uses of interrogatives.
(111) (Bondarko/Zinder 1962:85)
a.
aη
Xa-ḑ
?
whoshoot-IND/NML""who shot at it?""
Xaḑ ~ -xaḑ ~ -qaḑ ""s.o. shoots sth.""
b.if
3saη-qa-ḑ?who-shoot-IND/NML""who did he shoot at?""
In example (111a), the interrogative is in subject position and therefore a free consti­
tuent, in (b) the interrogative is in the undergoer relation to the verb and synthesizes, as
consonant alternation triggered by a weak nasal shows (see also Bondarko & Zinder for
the accentual unit of this complex, as presented in chapter 3.4). The same is true for siḑ
""what"" attaching to the bound allomorph of ""cook"" below.
(112)(Gruzdeva 1998:60)
ţi
siḑ-he-ḑ-ηa ?
2s
what-cook-IND/NML-Q
""What are you cooking?""
jeḑ ~ -heḑ"" ""s.o. cooks sth.""",[162]
"A:Xevgun tuki-ra
i-y-ḑ
X.
sturgeon-HlLl 3sU-kill-lND/NML
""Xevgun caught a STURGEON""Compare again in this context the two question examples given above (in section 4.3).
The interrogative is not integrated into the verb complex if focus-marked.
(136)(Panfilov 1965:166)
ţi
siḑ-ηa
j-әrsu-?
2s
what-Q 3sU-pursue-lND/NML
""WHAT do you pursue?""jәrsuḑ ~ -әrsuḑ ""s.o. pursues sth.""
(137)(Gruzdeva 1998:60)
ţi
siḑ-he-ḑ-ηa?
2s
-what-cook-lND/NML-Q
""what are you cooking?""
jeḑ ~ -heḑ ""s.o. cooks sth.""",[169]
