Paragraph,Page number
"(814)a. id% tet met-ul Sgrilenow you I-ACC paint-CAUS(IMP:2SG)
‘Now paint me!’ [F5]
b. tetand’e-gmet-ulyou eye-CAUS(IMP:28G) Lacc
‘Do endow me with an eye!’ [F31|
c. tet
youGupte
alwayslende-k
eat-DETR-IMP:28G‘Always eat!’ [F9]
See 6.2.8 for further examples.
The Imperative is incompatiblemarking (6.1.1.2).withthe grammaticalFocusQuestions4752. Questions
2.1. Polar questions
2.1.1. Ordinary polar questions
The ordinary polar question (yes-no question) is not marked morphologically; the interrogative meaning is expressed only by a ris-ing intonation contour (Krejnovich 1982:150). A question can have
the form of an affirmative (815) or negative (816) clause:
(815)a. éolhore,
hareGolhoral’e-jek?harebe-INTR:28G‘Hare, hare, are you here?’ [F13}
b. gar
somethingleg-u-te-l-ben
eat-0-FUT-ANR-RELNRnum-mek?
find-TR:2SG‘Have you found something to eat?’ [F33]
c. omo-s’
good-ATTRSoromo-k?
person-PRED‘Is (he) a good person?’ {F3i]
(816)a. metugr-peel+jug-met?mychild-PLNEG+see-TR:2PL‘Haven’t you seen my children?’ [F12]
b. jodod’ube,metColhoroel+lupg-jek?squirrelmyhareNEG+See-INTR:2SG‘Squirrel, haven’t you seen my hare?’ [F13]
c. tet
youaj
CPel-+ptede-Gek?
NEG-+burn-PFV:INTR:28G‘Haven’t you burned down yet?’ [F31]
2.1.2. Alternative questions and the disjunctive/interrogative particle du
Disjunction in alternative questions is expressed by a clause-final
particle du, which is repeated after each of the disjoined alternatives:476Chapter13.","[494, 495, 496]"
"Narrow focusand grammaticalFocusIf the answer to a question-word question like (796) is constructed
as implied by the question, that is, if it answers exactly that question, without any reformulation of its presuppositions, the constituent that “replaces” the question word is also marked as Focus.",[480]
"(276)a. kin-tekable tojagte-l?who-PREDsing-SF‘Who is singing?’ [F13]
b. lem-dik
what-PREDkes ’i-me
bring-OF:28G‘What have you brought?’ [F33]
Similarly, the Interrogative forms are used only in the context of anon-Focus question word (277). General (yes/no) questions allow
only the Indicative forms (278a); the Indicative form is also an
option in specific questions(278b).",[163]
"Sentence types and negation
473
1. Imperative sentences
.. 0... 0.0.0.
eee ene 473
2. Questions
2... ee
475
2.1. Polar questions ..............-2..04. ATS
2.2. Question-word questions .............-. A4802.3. Negative/dubitative use of questions........",[17]
"(879)a. me+mo-d’ek
AFF-+say-INTR:28Gjuke jaga-te-jek?
[far arrive-PFUT-INTR:2SG|‘Do you think you will go far away?’ [F31]
b. tay = paj
bejdi-l’el-u-m,
tude
that woman knew-INFR-0-TR:3SG her
Soromo-pul-ge
irk-in
jenzod’e-n’a-nu-j
person-PL-LOC one-ATTR dream-PRPR-IPFV-ATTR.
pulut-ek
lte-L’el-u-m
old.man-PRED be-INFR-0-TR:3SG
‘That woman knew that there was one oracular oldman in her family.’ [K3]
5.2. Indirect questions
Indirect questions can be either identical in form to direct
question-word questions (5.2.1) or contain a nominal form of theverb instead of the Interrogative (finite) form (5.2.2).
Basically, the indirect question serves as a reporting element
(complement) with speech act verbs and verbs of cognition; in
this case, it renders the “theme” of the reported speech or thought(5.2.1-5.2.2). This syntactic pattern is also compatible with verbs
implying finding an answer to some question (5.2.1). In addition, this strategy can be applied to create correlative subordinateclauses (5.3), although this use appears to be rather marginal.
0.2.1. Finite indirect questions
Finite indirect questions are identical in form to direct questionword questions; they are used as a complementation strategy withspeech act verbs (880), with verbs and expressions of cognition506Chapter13.","[525, 526]"
"(298)a. mit-inlegul-ewe-DAT food-INSTR
mid’-ol-geleSorome-pulkes i-natetperson-PLbring-3PL:TR[youtake-RNR-ACC]
‘People brought us (some) food, something that you
had taken.’ |F22]
b. teterts’metyoubadly[Ijowlus’-ol| ask-RNR]mon-te-jek= say-FUT-INTR:2SG‘You will answer my question wrongly.’ [F31]154Chapter6.","[173, 174]"
"(= This is not a goodsong).’ [F21]
(850)a. gariennoyon
kudedie-l’el-u-m
met terike
pity
what.for kiL-INFR-0-ITR:iSG my
wife
‘It’s a pity, what have I killed my wife for (= it turnedout there was no reason to do so).’ [F13]
mit
ouremd’e
brothernonon
what.forkuded-ok
kill-ITR:1PL‘What for have we killed our brother (= there was no
reason).’ [F21]Minor sentencetypes4893. Minor sentence types
3.1. Exclamations
3.1.1. Question-like exclamations
Exclamations are constructed like the question-word questions,
yet the clause normally contains a word providing the “answer” tothe formally questioned element (cf. ‘what’ and ‘good’ in (851a),
‘how’ and ‘well’ in (851b)):
{851}a. jowlugegodimieomo-s’etowke-die-kpoor.creature what
be.good-ATTR dog-DIM-PRED
met-ke jaga-l
I-LOC
arrive-SF
‘Poor creature, what a nice little dog has come tome!’ [F20]
b. adin
thisani-pe-pin
fish-PL-DATqodo
howomo-s’
be.good-INTR:3SG‘How good it is for these fishes!’ [F6]
c. godo 18’
mie-de-t-ok
how
long wait-DETR-FUT-1PL
‘How long we should wait!’
3.1.2. Interjections
The interjection jekkejti is used to express an unpleasant surprise;it can be followed by a question-like exclamation:(852)a. jekkejti
Intjgodimieer-éetowke-kjug-metwhatbe.bad-ATTRdog-PREDsee-OF:2PL‘Gosh, you see what a bad dog it is!’ [K4]
b. gekkejtt
Intj
tet-ulgekkejti tet-ek
Int}
you-PRED
kudede-tyou-Acckill-FUT(TR:1SG)tat
CAl’e-l’el-u-l
be-INFR-0-SF|‘Oh, you have turned out to behave in such a way, I
will kill you.’ [F27|490Chapter 13. Sentence types and negationThe interjection idek ‘no, well really!, what
negative reactions to requests:
(853)next!’""enie,gagaSatkurt met-ingrandmothergrandfatherskikej-k""tabun-gegive-IMP:2G| that-LOCmon-t,
say-INTR:3SG""Wdek
Intyidek
Int]is usedforDATepie-gigrandmother-Poss
el-i-kej-te-je""
NEG-++give-FUT-INTR:1SG““Grandmother, give me grandfather’s ski!”. Hisgrandmother answered: “What next! I won't!’ [F13]
Some other interjections are:(854)3.2.a.eldelge jo‘It’s boring!’b.
c.jukun’d’uge jo
omoho jo‘It’s a pity!”
‘Great, wonderful!’d.
e.n’adude
inluge‘That’s enough!’
‘It is awful!’ (see (847a)).","[508, 509, 510]"
"Roughly, these are clauseswhich can serve as appropriate answers to questions like ‘What
has happened?’. Thetic clauses signal some sort of discourse discontinuity, Le., the event described by a thetic clause does not
belong to any coherent chain of actions (Krejnovich 1982:214).",[484]
"Sentencetypes and negationkin+y0-k?
who+CoOP-ITR:28G
‘Who are you?’The verbal predicate can be questioned by means of the combination of the question word godo ‘how’ with the verb a- ‘make’ orl’e- ‘be’ (see 7.1.3). The former option is employed when both the
A participant and the O participant of the action being questioned
are specified or implied (839), the latter, if only one participant
is specified, independently of its role in the situation being questioned, i.e., such a question can mean both ‘What did/will X do?’(840) and ‘What happened/will happen to X?’ (841).",[504]
"The following examplesillustrate questions to the possessive modifier (842), the attributive
modifier (843), and to the scalar quantifier (844).
(842)a. kin
whosejaqtelomo-l?songbe.good-SF‘Whose song is better?’ [F21]
b. tetkinadug0o-d’ek?you whose son
COP-INTR:2SG
‘Whose son are you?’(843)a. neme-n
what-ATTRnumg-gejag-te-t-u-m?house-LOCarrive-CAUS-FUT-0-ITR:1SG‘To what house shall I bring her?’ [F15}
b. godi-mieSoromo-k?what-QLTperson-PRED‘What kind of a man is he?’ [F31]
(844)gam-unVeSoromo-kkel-u-lhow.many-ATTRnewperson-PREDcome-0-SF‘How many new people came (to the world)?’ [K1]
2.2.4. Questioning constituents of non-finite clauses
Constituents of non-finite clauses can be questioned, yet such examples are rather rare:486(845)Chapter 13. Sentence types and negationa. met ugr-pe
[mychild-PLgqanidekeb-e7-twhere:DIRgo-PFV-SS:IPFV]el’ed’o-n1
disappear-3PL:INTR
‘(lit.) My children disappeared having gone awaywhere to?’ [F29]
. nemeleg-u-ted’-u-tejre-jek?[what eat-0-ss:IPFV] [live-O-ss:IPFV|] walk-INTR:2SG
‘(lit.} You walk and live eating what?’ [K3]
gadon-geejre-lleme+kel-met?[which.place-LOC walk-ss:PFV] AFF+come-ITR:2PL
‘{lit.) Having walked where have you come (here)?’
kina-jelegul-ektubenoho-l?[whomake-aTTR]food-PREDthisstand-sF‘(lit.) Food made by whom is there?’ [F26]
godi-mieomo-s’on-gejaga-tmet-ul[what-QLTbe.good-SBNR-LOCarrive-Ss:IPFV]I-ACCel-4jug-l-ol’-d’ek?
NEG-+see-0-DESD-INTR:28G“Which good thing have you achieved, so that you donot want to see me?’ [F57]
2.2.5. Multiple question words
One question can contain two question words:(846) a. gaduon-getkin-get
min-mek
which.place-ABL who-ABL take-TR:2SG
‘From which place and from whom have you taken
it?’ [F22|b. godo
howqanidegon?where:DIRgo(ITR:3SG)‘How and where to did he go?’QuestionsC.godimie
which
lelmieste-ge
place-LOCgam-un
how.many-ATTR487Soromo-k
person-PREDbe-SF
‘How many people are in which place?’
2.3. Negative/dubitative use of questions
The form of a question-word question can be used to negate the
proposition expressed by the clause, or to present it as doubtful.","[505, 506, 507]"
