Paragraph Number,carlson1994grammar,heath2008grammar,blackings2003grammar,hantgan2013aspects,ahland2012grammar,heath1999grammar,toews2015topics,mubarak2009tima,heine2015xun,turner2016morphosyntax,williamson1965grammar,schaefer2017grammar,schrock2014grammar,kutsch1994ngiti,kawachi2007grammar,worku2020grammar,joswig2019majang,santandrea1966birri,heath2005grammar,reintges2018coptic,emenanjo2015grammar,anonby2008phonology,stirtz2012lot,harvey2018gorwaa,alfira2016caning,rennison1997koromfe,bechhaus2011hi,stevenson1938grammar,shay2019grammar,evans2003bininj,nordlinger1998grammar,merlan1994grammar,mcgregor1990functional,lee1987tiwi,eather1990grammar,mushin2012grammar,reid2011ngan,cook1987wagiman,khan2008neo,huddleston2005cambridge,martin1992reference,hualde2003grammar,syamala1981intensive,arisawa2016iu,kruspe2004grammar,maslova2003grammar,hewitt1995georgian,kibrik2004language,campbell1957fundamentals,wagner2018grammar,vajda2006mattissen,kumar2012descriptive,nagaraja2014nihali,watters2006notes,nikolaeva2001grammar,nichols2011ingush,haspelmath1993grammar,post2007grammar,miyaoka2012grammar,balodis2011yuki,campbell1985pipil,fidelholtz1968micmac,kung2007descriptive,galloway1977grammar,awakuni2018omaha,jacobsen1964grammar,kimball1991koasati,wash2001adverbial,linn2001grammar,frachtenberg1918alsea,parks1979introduction,sapir1912takelma,yumitani1998phonology,nichols1997topics,grinevald1990grammar,hoijer1933tonkawa,haas1940tunica,radin1929grammar,sapir1992southern,garrett2014basic,davidson2002studies,willett2003grammatical,park2012grammar,lichtenberk2008grammar,van2016aghu,aikhenvald2008manambu,honeyman2016grammar,huber2011grammar,onishi1994grammar,terrill1999grammar,de2006menggwa,san2008introduction,meng2018grammar,kulick2019grammar,foley1991yimas,carroll2016ngkolmpu,dol2007grammar,voorhoeve1965flamingo,lindstrom2002topics,seiler1985imonda,anceaux1965nimboran,berry1999description,piper1989sketch,reesink1999grammar,honsberger2008kwomtari,de2004short,bateman2003grammatical,rigden1978karkar,henderson1995phonology,mayer2021grammar,ode2002sketch,hatfield2016grammar,kratochvil2007grammar,nekitel1985sociolinguistic,farr1999interface,bruce1979grammar,donohue2004saka,hemmila1987urim,lock2011abau,chung2020chamorro,feldman1986grammar,fedden2011grammar,tallman2018grammar,epps2005grammar,voort2004grammar,pena2015grammar,vallejos2010grammar,meira1999grammar,bertet2020aspects,wojtylak2020grammar,lai2009time,haude2006grammar,thiesen2012grammar,kern1997wari,wexler1967beginning,guirardello1999reference,de2005language,payne1985aspects,bolanos2016grammar,van2006grammar,forster2011paya,hannss2008uchumataqu,o2018grammatical,romero1997reference,berg1973cuiva,facundes2000language,sandalo1995grammar,ribeiro2012grammar
,73.43267822265625,61.95698928833008,73.2113265991211,79.41883850097656,68.41837310791016,65.91419219970703,79.99695587158203,69.74796295166016,78.47203826904297,72.04705810546875,66.29666137695312,68.62918090820312,74.31097412109375,73.78328704833984,77.03205108642578,73.81941986083984,74.7196273803711,62.42713165283203,70.36251068115234,79.148681640625,68.37541198730469,70.47508239746094,67.86026000976562,71.83393859863281,63.500953674316406,72.29485321044922,71.87520599365234,67.58119201660156,66.33539581298828,75.50483703613281,60.95040893554688,74.47782897949219,69.1578369140625,71.77994537353516,67.99209594726562,70.88288879394531,61.47420501708984,76.8734130859375,67.52416229248047,74.4641342163086,69.50305938720703,73.87794494628906,54.13505935668945,77.24597930908203,73.09584045410156,84.15214538574219,68.2962875366211,73.28324890136719,65.9854507446289,77.06645202636719,73.98773956298828,77.97945404052734,69.96836853027344,69.31890869140625,77.22828674316406,79.02920532226562,82.00955200195312,74.37451934814453,76.67864227294922,73.5202407836914,76.47473907470703,69.82743072509766,83.39763641357422,63.589317321777344,68.11235809326172,62.1333236694336,79.09085083007812,71.44559478759766,75.0976791381836,66.11976623535156,66.9265365600586,58.34833526611328,61.99813461303711,79.69859313964844,77.92015838623047,67.36420440673828,62.9597053527832,68.01385498046875,63.0563850402832,75.150390625,68.67427062988281,74.51426696777344,66.116455078125,71.1373291015625,70.6496810913086,65.14663696289062,74.2355728149414,78.68931579589844,67.73666381835938,74.32903289794922,72.15556335449219,70.61376953125,73.62519073486328,62.41020965576172,63.04315948486328,76.339599609375,60.816062927246094,71.82462310791016,68.02066802978516,71.80267333984375,65.93891143798828,74.7504653930664,61.11914443969727,63.43481063842773,65.0811996459961,70.52262115478516,72.8091812133789,65.51998901367188,75.34170532226562,73.26778411865234,73.68997192382812,75.66706848144531,66.412841796875,79.108642578125,65.30455780029297,69.13570404052734,74.45341491699219,74.74958801269531,63.36588287353516,72.54444122314453,71.31443786621094,68.56446838378906,73.25094604492188,75.29264068603516,75.4470443725586,75.50067138671875,79.27788543701172,64.87433624267578,64.47139739990234,71.56166076660156,79.11990356445312,69.90703582763672,64.9652099609375,72.95374298095703,63.271461486816406,68.5661849975586,69.08462524414062,82.56793975830078,75.93770599365234,75.30066680908203,73.69645690917969,65.71253204345703,68.09076690673828,74.15483856201172,67.55705261230469,74.44270324707031,72.2657699584961,61.08032989501953
,64.50103759765625,70.76612091064453,70.02825164794922,79.21048736572266,68.43744659423828,73.97470092773438,66.37590026855469,67.00961303710938,74.07701873779297,65.63441467285156,59.643436431884766,67.99711608886719,65.01421356201172,59.98854064941406,74.06716918945312,75.51276397705078,69.3543930053711,60.33287811279297,66.39904022216797,75.60354614257812,65.25685119628906,65.61299133300781,62.73864364624024,76.70572662353516,51.92799377441406,68.3198471069336,65.42736053466797,58.00715637207031,66.17256164550781,68.85066986083984,61.65845489501953,71.37872314453125,62.87097930908203,64.58919525146484,61.02275848388672,65.73031616210938,66.83627319335938,73.61222839355469,69.56256866455078,66.1761245727539,73.75942993164062,76.66542053222656,69.38040924072266,79.32794952392578,73.1668472290039,73.54145050048828,67.52555084228516,75.52288818359375,59.11042022705078,62.7380485534668,69.88724517822266,77.3370590209961,71.35586547851562,64.65055084228516,74.79236602783203,75.48361206054688,66.0490951538086,72.64674377441406,67.09050750732422,65.85509490966797,57.05422592163086,67.27827453613281,77.63774108886719,67.44462585449219,72.15963745117188,61.432655334472656,75.17280578613281,65.6560287475586,67.6461181640625,61.99156188964844,64.49801635742188,54.11658477783203,62.647743225097656,67.66464233398438,65.13584899902344,61.55079650878906,67.67200469970703,65.50993347167969,57.09493637084961,73.84652709960938,70.41954040527344,68.30010223388672,60.83039474487305,68.06715393066406,65.6673812866211,72.0689697265625,69.93893432617188,73.6200180053711,68.23469543457031,71.5063705444336,74.36924743652344,73.81238555908203,64.47096252441406,68.40672302246094,70.55660247802734,68.61282348632812,68.0073471069336,69.70274353027344,69.00788116455078,68.08246612548828,66.71293640136719,68.4509048461914,64.69422912597656,67.35083770751953,66.343505859375,68.7130126953125,68.1044921875,58.39679336547852,66.69597625732422,75.9780502319336,71.85664367675781,71.57455444335938,67.27564239501953,71.94249725341797,74.0033950805664,72.40731048583984,78.00426483154297,67.91021728515625,75.68157196044922,74.85624694824219,71.6187744140625,74.9421615600586,72.14310455322266,77.69029998779297,72.04449462890625,70.078857421875,67.85034942626953,58.39085388183594,66.79582214355469,69.49555969238281,82.86314392089844,66.4400405883789,64.81295776367188,72.2129898071289,51.67486572265625,69.79115295410156,55.41349792480469,72.78485870361328,75.87229919433594,75.45404052734375,70.8095703125,77.0164566040039,66.11670684814453,72.72931671142578,59.942291259765625,83.20962524414062,75.45198059082031,64.14717102050781
,72.05746459960938,72.95974731445312,64.84049224853516,66.12566375732422,64.26665496826172,69.70641326904297,76.81232452392578,68.0308609008789,72.53887176513672,64.36396789550781,67.33048248291016,64.35142517089844,71.31080627441406,74.47964477539062,69.22572326660156,74.33102416992188,75.90157318115234,57.31185150146485,65.93482971191406,76.06888580322266,63.056861877441406,66.84547424316406,65.51914978027344,66.84899139404297,69.76949310302734,68.37952423095703,62.85926818847656,57.94892120361328,70.28685760498047,72.4912338256836,68.06578826904297,71.56134033203125,63.35142135620117,62.31706619262695,66.17559051513672,60.74979782104492,68.39441680908203,76.56452941894531,73.40805053710938,68.90977478027344,61.78416061401367,75.44096374511719,73.58930969238281,76.65166473388672,73.2509765625,67.87486267089844,65.3741455078125,64.10823822021484,51.96836471557617,67.4415054321289,69.55328369140625,69.66133117675781,68.06697082519531,65.10181427001953,70.54887390136719,74.13282012939453,74.55794525146484,67.34105682373047,72.58114624023438,64.69267272949219,72.13155364990234,69.60877990722656,83.27812957763672,63.91741180419922,69.6561508178711,68.5618896484375,71.51618957519531,65.32756042480469,72.48389434814453,63.43157196044922,55.42744445800781,63.580177307128906,62.63787078857422,73.23211669921875,70.53396606445312,61.51582717895508,68.1988296508789,63.3916015625,65.97650909423828,62.55850982666016,67.37482452392578,75.4189453125,64.7865982055664,67.61909484863281,70.84066772460938,75.267822265625,70.2468490600586,73.2783203125,74.50088500976562,70.11366271972656,71.5837173461914,63.57695007324219,60.543243408203125,63.84707260131836,67.28176879882812,60.73276519775391,67.31002807617188,71.67203521728516,68.01016235351562,69.60856628417969,66.25212097167969,71.53961181640625,62.84917068481445,59.144676208496094,64.79920959472656,65.59088134765625,62.20336151123047,60.16544723510742,69.92407989501953,73.41514587402344,63.66727828979492,68.33497619628906,59.413028717041016,64.92076873779297,71.59696960449219,57.91291046142578,67.66729736328125,73.41317749023438,61.13435745239258,76.84768676757812,64.06719207763672,73.15286254882812,68.80756378173828,75.17818450927734,65.38214111328125,74.99971771240234,70.20333099365234,65.87017822265625,64.31281280517578,76.13349151611328,85.35079193115234,63.1756477355957,62.947357177734375,75.0267562866211,61.630653381347656,76.07695007324219,66.55696105957031,73.08164978027344,70.41336822509766,70.74449920654297,65.43708801269531,76.97559356689453,68.65148162841797,59.74795150756836,63.79081726074219,73.17312622070312,73.28932189941406,69.91993713378906
,67.10468292236328,61.8069953918457,67.5944595336914,75.1705322265625,72.0274658203125,71.89664459228516,72.70155334472656,67.36638641357422,74.70171356201172,60.9761848449707,63.58194351196289,57.47369384765625,68.73770141601562,65.83518981933594,68.15089416503906,73.9580078125,73.44889068603516,59.40740585327149,63.872467041015625,79.57893371582031,63.0959587097168,73.49250030517578,63.667572021484375,77.01805114746094,70.75479888916016,70.0608901977539,65.08334350585938,61.86491394042969,71.44934844970703,68.60246276855469,64.77035522460938,68.6257095336914,68.48197174072266,74.25530242919922,57.6026725769043,73.54006958007812,65.03018188476562,70.8769760131836,66.96489715576172,66.85354614257812,63.723087310791016,72.28923797607422,61.37430191040039,79.5567855834961,71.63668823242188,76.40574645996094,67.09353637695312,62.73805618286133,43.25164413452149,69.6833267211914,68.77474975585938,71.40579223632812,64.81370544433594,64.3563232421875,77.93060302734375,75.55535888671875,71.36361694335938,69.31130981445312,67.65816497802734,66.25726318359375,76.13141632080078,59.99982452392578,78.1441421508789,63.45366668701172,52.95497131347656,63.31734085083008,71.41779327392578,64.7361068725586,66.50408172607422,60.98309326171875,59.260196685791016,61.31498718261719,51.98241424560547,73.11784362792969,70.76441955566406,60.84208679199219,63.684226989746094,59.725196838378906,63.539188385009766,72.69517517089844,67.11241149902344,75.69552612304688,60.73529052734375,67.2964859008789,66.61719512939453,74.01847839355469,68.87744140625,78.32605743408203,73.06887817382812,71.01948547363281,67.78343963623047,70.93521118164062,68.54212951660156,69.3836898803711,65.58444213867188,71.07466888427734,65.24345397949219,66.98595428466797,67.0929946899414,69.36002349853516,66.01325988769531,70.96339416503906,65.33834075927734,65.70232391357422,65.84487915039062,67.54695892333984,66.77704620361328,62.42365264892578,65.01586151123047,59.50741195678711,63.76148986816406,62.25115203857422,65.02919006347656,65.02616119384766,67.10971069335938,49.46337890625,72.82315826416016,74.47928619384766,68.6883544921875,72.66091918945312,68.3557357788086,70.29014587402344,73.69976806640625,77.3893051147461,76.40354919433594,65.97541046142578,76.25032043457031,67.88116455078125,67.4250259399414,73.04544067382812,77.46671295166016,70.82487487792969,68.52543640136719,69.45983123779297,63.85471725463867,68.99238586425781,67.84587860107422,74.8375015258789,68.82537841796875,68.54351043701172,64.41073608398438,65.39956665039062,65.09687805175781,70.73408508300781,67.398193359375,63.3885498046875,79.24520111083984,63.4824104309082
,65.01593017578125,73.15481567382812,63.28862762451172,78.15963745117188,67.88006591796875,69.64488983154297,77.60218048095703,73.29168701171875,69.27439880371094,63.54863739013672,65.17137908935547,62.85947036743164,69.29035186767578,67.00392150878906,75.3354721069336,73.63448333740234,75.15170288085938,58.01460647583008,65.10894775390625,72.80014038085938,62.99935150146485,61.89598846435547,64.9499282836914,74.1289291381836,54.237525939941406,71.4410629272461,62.95943832397461,58.66022109985352,73.18049621582031,73.46198272705078,63.15834426879883,69.78419494628906,63.07328796386719,69.1263656616211,62.55127334594727,67.21543884277344,58.92656326293945,74.41380310058594,66.25308990478516,65.81517791748047,66.99032592773438,70.64911651611328,59.43070602416992,75.55052185058594,62.04066467285156,77.45722198486328,60.699981689453125,64.77875518798828,64.427734375,63.98307800292969,68.84693145751953,64.88243865966797,65.12369537353516,58.935035705566406,70.65032196044922,64.96810913085938,75.16484832763672,65.66819763183594,66.54073333740234,65.98985290527344,59.16197967529297,60.7042236328125,73.67011260986328,67.79800415039062,62.01432418823242,57.049102783203125,77.84223937988281,63.11502456665039,70.6856460571289,57.0810432434082,48.38314056396485,60.33911895751953,62.11084747314453,73.94845581054688,68.03224182128906,64.78202819824219,60.87752532958984,60.04393005371094,66.71885681152344,67.39472961425781,63.74718475341797,71.69863891601562,64.54623413085938,66.47918701171875,66.4293212890625,66.48882293701172,66.94517517089844,65.45621490478516,68.77252197265625,66.70982360839844,72.62677764892578,63.78919982910156,69.36465454101562,61.62406921386719,70.61641693115234,64.22883605957031,66.71887969970703,65.17046356201172,59.18455123901367,60.26767349243164,64.92420196533203,70.00707244873047,69.53881072998047,66.65849304199219,63.10627365112305,60.48401641845703,68.84089660644531,66.5594482421875,66.66912841796875,68.53184509277344,65.76451873779297,60.45895385742188,65.43084716796875,76.90507507324219,67.15536499023438,65.65708923339844,66.69914245605469,68.10533142089844,72.24830627441406,69.97068786621094,62.99739456176758,74.12527465820312,74.21318054199219,74.11844635009766,65.96697998046875,67.65545654296875,71.935546875,65.98008728027344,65.45629119873047,67.89495086669922,74.6097640991211,63.52546691894531,71.12403869628906,69.38629150390625,60.24559783935547,61.76866912841797,68.33423614501953,70.76781463623047,70.87821197509766,75.02396392822266,69.1599349975586,66.7738265991211,64.28667449951172,63.82612609863281,63.412296295166016,76.42731475830078,78.02821350097656,67.48778533935547
,76.1297836303711,68.6303482055664,67.74105072021484,71.61604309082031,67.72332763671875,63.21913146972656,76.17803955078125,68.10527801513672,65.93392944335938,61.179161071777344,62.62113571166992,71.38577270507812,65.67948913574219,65.08599853515625,70.49937438964844,71.28837585449219,69.06200408935547,57.37342834472656,71.85623931884766,71.81182861328125,68.73130798339844,61.98007583618164,69.64192199707031,69.5113754272461,49.63876724243164,66.97451782226562,60.80328369140625,63.5444564819336,63.35930252075195,71.93830871582031,66.95951843261719,64.92242431640625,64.01783752441406,59.8670654296875,60.260032653808594,67.8270034790039,61.59429550170898,68.6172103881836,69.59851837158203,71.59685516357422,69.67318725585938,67.4729232788086,55.19465255737305,76.84028625488281,76.09349822998047,66.78508758544922,63.00821304321289,65.24922180175781,59.52842330932617,74.65721893310547,67.58570098876953,70.32484436035156,59.54254913330078,61.88810348510742,64.43745422363281,69.19284057617188,71.55419158935547,64.67640686035156,70.3375244140625,63.17586135864258,60.132080078125,58.48472213745117,77.36518096923828,66.65123748779297,50.459014892578125,64.09100341796875,69.9005355834961,62.52452850341797,75.96161651611328,60.616119384765625,58.5029525756836,56.649017333984375,54.29125595092773,69.74806213378906,67.26824188232422,59.6618766784668,72.57008361816406,63.3542594909668,60.48318862915039,67.13603210449219,62.92679977416992,76.30301666259766,64.56092834472656,66.50138854980469,61.3095703125,65.00242614746094,68.91073608398438,71.34407806396484,67.99850463867188,65.86449432373047,70.76376342773438,69.30792236328125,68.90437316894531,66.43201446533203,53.27780151367188,63.4737548828125,69.49858093261719,66.22828674316406,73.81683349609375,62.34591674804688,67.85688781738281,69.23722839355469,71.02851104736328,59.19506072998047,66.59131622314453,60.33403778076172,64.97283172607422,63.474571228027344,66.34963989257812,69.5477523803711,59.25421905517578,70.01811981201172,66.22819519042969,63.78627014160156,70.57332611083984,55.51832962036133,60.09634780883789,66.76848602294922,69.9530029296875,66.41873168945312,64.73548889160156,67.41629028320312,70.27530670166016,69.65304565429688,61.89957809448242,68.96633911132812,72.23706817626953,75.3345947265625,66.4664535522461,71.65083312988281,72.82735443115234,65.86686706542969,66.33248901367188,69.5539779663086,61.11122894287109,69.76007080078125,60.52273941040039,71.2475814819336,66.69371032714844,65.2022933959961,63.612281799316406,67.38584899902344,66.739501953125,64.92818450927734,63.777000427246094,74.03108978271484,75.255859375,62.896995544433594
,70.60417175292969,62.71187210083008,67.23941802978516,73.39300537109375,67.41893768310547,65.61408996582031,71.1644287109375,68.02986907958984,65.73728942871094,59.94788360595703,64.72879028320312,62.79240798950195,65.31748962402344,52.73343276977539,66.52592468261719,68.38298034667969,67.59536743164062,59.91902160644531,64.388427734375,63.2335205078125,59.86152267456055,56.16136932373047,64.16619873046875,73.52239990234375,62.676387786865234,72.75980377197266,63.01649856567383,55.277042388916016,67.69239044189453,62.9853744506836,59.450809478759766,68.18721008300781,66.97500610351562,68.96611785888672,65.34127807617188,67.24710083007812,66.59487915039062,78.06098175048828,61.49067306518555,65.42017364501953,62.39545822143555,69.99340057373047,61.85764694213867,69.73041534423828,70.91667938232422,73.0044174194336,65.68470001220703,67.44206237792969,62.6108627319336,69.53780364990234,66.38130950927734,68.14775085449219,67.09364318847656,67.90838623046875,70.65983581542969,73.77814483642578,72.03668212890625,69.81107330322266,66.45173645019531,65.48721313476562,60.44070816040039,48.93749237060547,73.44185638427734,59.10213470458984,57.1652717590332,59.95424270629883,59.53459930419922,62.63511276245117,69.42012023925781,70.66240692138672,60.31669235229492,60.47962188720703,60.565185546875,66.95380401611328,65.27251434326172,65.31397247314453,61.612342834472656,56.0824089050293,60.08319854736328,63.77406692504883,62.47956085205078,73.5384521484375,62.21589279174805,71.7046127319336,67.36932373046875,70.1078109741211,67.65406036376953,69.59705352783203,68.39431762695312,68.72811889648438,71.76261138916016,67.8608627319336,73.44235229492188,62.85376739501953,58.73820877075195,66.54417419433594,66.7669448852539,65.88651275634766,68.21265411376953,63.4760627746582,68.35881805419922,72.82665252685547,71.72661590576172,63.9971809387207,65.84584045410156,67.60054779052734,65.69942474365234,63.46750259399414,61.885841369628906,67.82887268066406,60.47502899169922,74.16853332519531,61.98484420776367,62.5711555480957,70.92880249023438,66.34119415283203,77.9608154296875,68.00746154785156,71.0119400024414,73.72180938720703,71.21422576904297,69.63758850097656,71.88188171386719,69.83393096923828,65.12357330322266,74.08710479736328,68.79034423828125,63.22397613525391,67.84271240234375,68.50943756103516,80.28265380859375,60.977874755859375,64.15577697753906,67.94532775878906,59.19913101196289,65.5707015991211,61.55997467041016,68.5365219116211,72.24190521240234,67.50537109375,66.91065979003906,62.094871520996094,67.22457122802734,64.24757385253906,63.368743896484375,74.9920654296875,72.09370422363281,64.93035125732422
,65.1952133178711,66.26683807373047,63.7197151184082,82.05484008789062,67.05732727050781,70.8746109008789,72.77607727050781,69.33232879638672,60.47133255004883,59.87862396240234,66.16748046875,62.385032653808594,65.80290985107422,70.42439270019531,67.67060089111328,74.1729507446289,73.74188232421875,59.66230773925781,62.801307678222656,79.13507080078125,67.04097747802734,65.00260162353516,63.22441864013672,66.96834564208984,65.42283630371094,68.48719024658203,64.5832748413086,58.95677185058594,67.27855682373047,64.21878051757812,65.42829132080078,69.23890686035156,64.4018325805664,66.87193298339844,51.39426040649414,71.40343475341797,56.66900253295898,77.80742645263672,58.14754867553711,65.95047760009766,66.19294738769531,71.12359619140625,59.63966751098633,75.48527526855469,66.12152099609375,69.2867660522461,64.7493667602539,63.88562774658203,57.05817413330078,72.2963638305664,72.08404541015625,67.95691680908203,58.09178161621094,64.14874267578125,77.5189208984375,66.81095886230469,75.47492980957031,71.46099853515625,74.28483581542969,65.28852844238281,60.11871719360352,54.0919303894043,67.60691833496094,66.35414123535156,64.58673095703125,63.29384994506836,65.721923828125,63.16940689086914,70.2142333984375,60.79480743408203,54.00245666503906,60.47906112670898,63.880008697509766,74.24510955810547,65.18463134765625,61.96087646484375,62.78775405883789,59.099517822265625,61.73173141479492,64.49987030029297,65.81277465820312,55.57482147216797,55.39578628540039,64.6083984375,69.31160736083984,70.37156677246094,67.15357971191406,67.79288482666016,65.98654174804688,64.74529266357422,69.45453643798828,69.26629638671875,63.30124282836914,66.20960235595703,68.68013763427734,71.91780090332031,69.56352996826172,66.04971313476562,66.292236328125,62.93340301513672,62.0229606628418,66.31851196289062,68.39790344238281,57.787872314453125,66.31897735595703,70.29861450195312,65.46871948242188,60.00419998168945,63.49240493774414,66.78154754638672,58.21760177612305,66.73717498779297,62.2072868347168,66.20703125,67.35315704345703,69.2941665649414,61.55453872680664,66.65979766845703,75.90916442871094,71.46060180664062,66.29054260253906,75.33024597167969,72.34159088134766,74.75823211669922,61.96133041381836,64.11145782470703,77.7276611328125,71.81013488769531,65.30345153808594,69.72486114501953,72.49844360351562,63.514984130859375,63.04792022705078,68.10661315917969,60.081302642822266,69.69278717041016,68.551513671875,74.31713104248047,65.54717254638672,67.6082992553711,60.89594268798828,66.73872375488281,66.49674987792969,63.63417053222656,60.3106803894043,69.75213623046875,74.0409927368164,63.06978988647461
,64.2780990600586,62.74018859863281,68.76785278320312,77.12413787841797,67.45220184326172,70.79581451416016,77.98332214355469,57.52653503417969,70.46748352050781,65.33358764648438,61.99910736083984,65.47798156738281,67.0511474609375,72.49180603027344,71.48493957519531,63.64247894287109,69.8020248413086,64.12503051757812,59.63580703735352,74.89430236816406,47.81816482543945,64.88035583496094,63.53005599975586,68.30094146728516,66.09876251220703,71.73255157470703,64.03874206542969,59.865509033203125,62.26077651977539,61.15641784667969,66.08528137207031,60.55928421020508,62.17706680297852,61.09886169433594,64.50843811035156,65.34356689453125,64.01412200927734,66.04878234863281,63.11034393310547,68.3336181640625,66.1660385131836,67.24829864501953,62.341426849365234,71.17577362060547,68.81105041503906,67.0104751586914,64.7264404296875,67.0318374633789,63.6688346862793,63.48895263671875,69.87932586669922,64.522705078125,58.18684768676758,60.20172119140625,76.86717224121094,69.24344635009766,62.66000747680664,68.93241882324219,71.29521942138672,61.02727508544922,52.820308685302734,64.15785217285156,63.17520904541016,61.90042495727539,49.47259140014648,59.922401428222656,63.74953842163086,66.17281341552734,67.76287841796875,66.59329223632812,59.90264892578125,63.42100524902344,66.25947570800781,66.30841827392578,68.85212707519531,60.99464797973633,70.58147430419922,69.9993896484375,60.33342361450195,64.8968734741211,68.54780578613281,59.81814193725586,67.27339172363281,58.49123764038086,68.00877380371094,67.79822540283203,72.79814147949219,67.33372497558594,60.2586669921875,68.0067138671875,68.7579116821289,70.72859191894531,67.54840087890625,64.64606475830078,65.82083892822266,58.98720550537109,66.51915740966797,57.147342681884766,67.75611877441406,64.22318267822266,60.70302200317383,67.15361785888672,66.97914123535156,65.16759490966797,57.14932632446289,65.44994354248047,69.26515197753906,58.27618789672852,61.74430084228516,66.08565521240234,61.35424423217773,67.7348861694336,65.68773651123047,67.9516372680664,69.91533660888672,53.38531112670898,78.93930053710938,70.42561340332031,62.54079818725586,73.7478256225586,66.89132690429688,65.6566390991211,69.3042221069336,69.63037872314453,62.74184036254883,59.28214263916016,72.899658203125,77.91876983642578,68.7216796875,64.94916534423828,82.19627380371094,58.59895324707031,65.3392333984375,69.24249267578125,57.62657928466797,62.034915924072266,63.9940185546875,75.50910186767578,68.44672393798828,64.533447265625,64.14900970458984,63.782344818115234,63.39306640625,63.09052658081055,58.05821228027344,63.48380279541016,73.60591125488281,65.70152282714844
,74.5615234375,66.47711181640625,68.6711654663086,70.8373794555664,67.98511505126953,74.34754943847656,75.45086669921875,64.83647918701172,70.97343444824219,60.66614532470703,58.24999237060547,61.77788543701172,66.16258239746094,67.43193054199219,64.85196685791016,70.59178161621094,71.16029357910156,60.37737655639648,64.69857025146484,67.74822235107422,61.32116317749024,58.117919921875,58.45164489746094,67.04305267333984,65.0936279296875,72.59010314941406,66.51915740966797,65.25495910644531,64.3275146484375,57.77630233764648,66.7562255859375,66.38495635986328,61.41878890991211,66.859619140625,67.587158203125,66.57691955566406,67.0042724609375,64.46086883544922,69.48078155517578,71.44182586669922,70.13827514648438,69.94178009033203,65.5208969116211,74.89738464355469,70.97974395751953,68.41876983642578,66.0018539428711,75.47669982910156,60.691062927246094,69.45024871826172,67.5784912109375,66.15520477294922,54.32024765014648,60.91393280029297,77.68956756591797,65.93156433105469,63.45561218261719,61.93624877929688,67.21449279785156,55.16050338745117,62.689571380615234,60.83124923706055,66.67915344238281,58.6444091796875,65.4906997680664,60.92332458496094,68.88088989257812,64.32854461669922,69.58708190917969,64.1904067993164,65.98765563964844,61.86129379272461,64.80738830566406,73.87764739990234,66.462890625,58.6865234375,71.83197784423828,68.98410034179688,60.61582565307617,63.4709587097168,62.65056610107422,70.78292846679688,63.84587860107422,67.98780059814453,65.77593994140625,69.64408874511719,62.07222366333008,65.0312271118164,64.55765533447266,61.60353469848633,70.60071563720703,68.69400787353516,65.68525695800781,60.48690032958984,69.2658920288086,60.31843948364258,68.10218048095703,54.49937438964844,68.50849151611328,65.32935333251953,63.50506591796875,66.23482513427734,62.64559173583984,65.36595153808594,56.42029571533203,66.69029998779297,67.35514831542969,64.41018676757812,67.38168334960938,64.94073486328125,62.03907775878906,61.76162338256836,67.10597229003906,65.53175354003906,68.63290405273438,62.65646362304688,72.37091827392578,65.10144805908203,68.91785430908203,63.8355598449707,69.77696990966797,66.67034912109375,68.22456359863281,66.70170593261719,62.07590866088867,59.0573844909668,70.83616638183594,70.02481842041016,66.17042541503906,66.8176498413086,80.12847137451172,65.65628051757812,64.79505157470703,69.07022857666016,60.114891052246094,65.02334594726562,65.93099212646484,72.2831802368164,65.03038024902344,63.64836883544922,65.7867202758789,63.69280242919922,68.77466583251953,59.541648864746094,63.38030624389648,72.65737915039062,72.99642944335938,65.33567810058594
